33.790220000000005,-84.49638
33.789320000000004,-84.49571
33.788160000000005,-84.49474000000001
33.787420000000004,-84.49394000000001
33.787020000000005,-84.49333
33.78681,-84.49296000000001
33.78629,-84.49195
33.785920000000004,-84.49076000000001
33.78564,-84.49003
33.78506,-84.48908
33.784420000000004,-84.48837
33.78257,-84.48670000000001
33.78229,-84.48637000000001
33.782120000000006,-84.48606000000001
33.78191,-84.48544000000001
33.78134,-84.48276000000001
33.781220000000005,-84.48246
33.78099,-84.48200000000001
33.77933,-84.47937
33.777930000000005,-84.4774
33.777300000000004,-84.47603000000001
33.77631,-84.47375000000001
33.775760000000005,-84.47272000000001
33.77559,-84.47229
33.77528,-84.47116000000001
33.775220000000004,-84.47048000000001
33.7753,-84.46998
33.775800000000004,-84.46770000000001
33.775960000000005,-84.46694000000001
33.776540000000004,-84.46522
33.77703,-84.46381000000001
33.777260000000005,-84.46301000000001
33.77722,-84.46222
33.77662,-84.45838
33.77656,-84.45779
33.776590000000006,-84.45575000000001
33.776770000000006,-84.45141000000001
33.77676,-84.45006000000001
33.776720000000005,-84.44980000000001
33.776230000000005,-84.44914
33.77512,-84.44773
33.774710000000006,-84.44708000000001
33.774480000000004,-84.44657000000001
33.77425,-84.44573000000001
33.77403,-84.44439000000001
33.773860000000006,-84.44390000000001
33.772800000000004,-84.44197000000001
33.771770000000004,-84.43968000000001
33.77131,-84.43570000000001
33.77129,-84.43396000000001
33.77188,-84.43075
33.771930000000005,-84.42951000000001
33.77187,-84.42813000000001
33.77181,-84.42797
33.771800000000006,-84.42743
33.771890000000006,-84.42688000000001
33.77207,-84.42639000000001
33.7727,-84.42504000000001
33.772830000000006,-84.42463000000001
33.77308,-84.42382
33.77315,-84.42330000000001
33.773230000000005,-84.42211
33.77318,-84.41946
33.77304,-84.41793000000001
33.77304,-84.41443000000001
33.77309,-84.41054000000001
33.773140000000005,-84.40964000000001
33.77299,-84.40915000000001
33.77254,-84.40837
33.77232,-84.40788
33.7717,-84.40681000000001
33.77113,-84.40583000000001
33.77062,-84.40496
33.77049,-84.40487
33.77029,-84.40478
33.77015,-84.40473
33.769980000000004,-84.40472000000001
33.76999,-84.40444000000001
33.77004,-84.40215
33.77029,-84.40100000000001
33.770790000000005,-84.39989000000001
33.77132,-84.39863000000001
33.771370000000005,-84.39734
33.77132,-84.39492000000001
33.77129,-84.39068
33.77127,-84.38971000000001
33.771240000000006,-84.38884
33.77002,-84.38888
33.76807,-84.38897
33.76778,-84.38889
33.767450000000004,-84.38888
33.76718,-84.38888
33.76599,-84.3889
33.76568,-84.38902
33.765440000000005,-84.38937000000001
33.7655,-84.38979
33.76569,-84.39
33.76597,-84.39005
33.76659,-84.38973
33.76679,-84.38955
33.766940000000005,-84.38911
33.76691,-84.38881
33.76641,-84.38775000000001
33.76643,-84.38755
33.7661,-84.38698000000001
33.765370000000004,-84.3857
33.764880000000005,-84.38501000000001
33.764430000000004,-84.38453000000001
33.76375,-84.38387
33.76325,-84.38335000000001
33.76301,-84.38325
33.7625,-84.38276
33.76131,-84.38153000000001
33.76091,-84.38122000000001
33.759600000000006,-84.38046000000001
33.75934,-84.38018000000001
33.759220000000006,-84.37981
33.75925,-84.37937000000001
33.75988,-84.37807000000001
33.760090000000005,-84.37718000000001
33.76014,-84.37571000000001
33.760090000000005,-84.37474
33.760110000000005,-84.37422000000001
33.760110000000005,-84.37003
33.760380000000005,-84.36896
33.76117,-84.36714
33.762,-84.36548
33.7624,-84.36468
33.76285,-84.36339000000001
33.76442,-84.35929
33.764540000000004,-84.35876
33.764520000000005,-84.35834000000001
33.76444,-84.35691000000001
33.76465,-84.35637000000001
33.76498,-84.35599
33.76556,-84.35573000000001
33.76612,-84.35541
33.76672,-84.35496
33.768040000000006,-84.35400000000001
33.76832,-84.35392
33.76843,-84.35394000000001
33.76852,-84.35399000000001
33.768460000000005,-84.35412000000001
33.76825,-84.35426000000001
33.76816,-84.35446
33.768060000000006,-84.35439000000001
33.767920000000004,-84.35441
33.76749,-84.35483
33.76733,-84.35475000000001
33.76711,-84.35506000000001
33.766920000000006,-84.35527
33.76697,-84.35541
33.76695,-84.3555
33.76663,-84.35581
33.76652,-84.35582000000001
33.76634,-84.35575
33.766920000000006,-84.35527
33.76684,-84.35516000000001
33.76672,-84.35496
33.76695,-84.35475000000001
33.7678,-84.35414
33.768280000000004,-84.35392
33.76854,-84.35401
33.76867,-84.35417000000001
33.768730000000005,-84.35438
33.76868,-84.35501000000001
33.768390000000004,-84.35596000000001
33.768440000000005,-84.35673000000001
33.768550000000005,-84.35749000000001
33.76838,-84.35822
33.76827,-84.3585
33.76823,-84.35861000000001
33.76803,-84.35858
33.767590000000006,-84.35855000000001
33.76702,-84.35852000000001
33.76624,-84.35853
33.76572,-84.35874000000001
33.76469,-84.35951
33.76438,-84.35993
33.76328,-84.36264000000001
33.762750000000004,-84.36406000000001
33.762260000000005,-84.3652
33.76133,-84.36705
33.76077,-84.36846000000001
33.760400000000004,-84.36996
33.76021,-84.37184
33.760220000000004,-84.37206
33.7601,-84.37206
33.759910000000005,-84.37206
33.759420000000006,-84.37209
33.758160000000004,-84.3721
33.75432,-84.37216000000001
33.753750000000004,-84.37205
33.751630000000006,-84.37113000000001
33.75126,-84.37098
33.7502,-84.37039
33.749280000000006,-84.36991
33.74842,-84.36883
33.74792,-84.36810000000001
33.74739,-84.36809000000001
33.746700000000004,-84.36811
33.74671,-84.36969
33.74674,-84.37140000000001
33.74678,-84.37338000000001
33.74369,-84.37336
33.74325,-84.37335
33.74226,-84.37338000000001
33.74165,-84.37359000000001
33.736670000000004,-84.37365000000001
33.73422,-84.37364000000001
33.734100000000005,-84.37364000000001
33.73422,-84.37364000000001
33.736670000000004,-84.37365000000001
33.73884,-84.37364000000001
33.74165,-84.37359000000001
33.74226,-84.37338000000001
33.74345,-84.37335
33.745540000000005,-84.37339
33.7455,-84.37027
33.745490000000004,-84.36972
33.745470000000005,-84.36812
33.74483,-84.36813000000001
33.74391,-84.36813000000001
33.74365,-84.37015000000001
33.743610000000004,-84.37151
33.74354,-84.37249000000001
33.74349,-84.37335
33.743480000000005,-84.37851
33.74345,-84.38329
33.743500000000004,-84.38545
33.74367,-84.38636000000001
33.744080000000004,-84.38743000000001
33.74494,-84.38932000000001
33.745200000000004,-84.39022000000001
33.745470000000005,-84.39204000000001
33.745520000000006,-84.39451000000001
33.74526,-84.39737000000001
33.744980000000005,-84.39876000000001
33.74468,-84.39962000000001
33.7428,-84.40358
33.742250000000006,-84.40471000000001
33.741820000000004,-84.40572
33.741550000000004,-84.40660000000001
33.7413,-84.40781000000001
33.741200000000006,-84.40881
33.74123,-84.41047
33.741420000000005,-84.41227
33.741510000000005,-84.41406
33.741580000000006,-84.41491
33.741620000000005,-84.41517
33.74185,-84.41707000000001
33.7419,-84.41715
33.741910000000004,-84.41757000000001
33.74233,-84.41760000000001
33.742430000000006,-84.41763
33.743,-84.41762000000001
33.744890000000005,-84.41755
33.74908,-84.41753000000001
33.75473,-84.41755
33.75471,-84.41420000000001
33.7547,-84.4136
33.7547,-84.41277000000001
33.75417,-84.41277000000001
33.75413,-84.41260000000001
